id,location_id,terminal_id,vehicle_type_id,price
1345,225,1,1,265
1346,225,2,1,575
1347,225,3,1,0
1348,225,4,1,575
1349,225,5,1,0
1350,225,6,1,0
1351,226,1,1,315
1352,226,2,1,430
1353,226,3,1,0
1354,226,4,1,0
1355,226,5,1,0
1356,226,6,1,0
1357,227,1,1,425
1358,227,2,1,0
1359,227,3,1,0
1360,227,4,1,250
1361,227,5,1,0
1362,227,6,1,0
1363,228,1,1,325
1364,228,2,1,450
1365,228,3,1,0
1366,228,4,1,0
1367,228,5,1,0
1368,228,6,1,0
1369,229,1,1,350
1370,229,2,1,550
1371,229,3,1,0
1372,229,4,1,0
1373,229,5,1,0
1374,229,6,1,0
1375,230,1,1,400
1376,230,2,1,750
1377,230,3,1,0
1378,230,4,1,270
1379,230,5,1,0
1380,230,6,1,0
1381,231,1,1,475
1382,231,2,1,375
1383,231,3,1,0
1384,231,4,1,575
1385,231,5,1,0
1386,231,6,1,0
1387,232,1,1,750
1388,232,2,1,0
1389,232,3,1,0
1390,232,4,1,550
1391,232,5,1,0
1392,232,6,1,0
1393,233,1,1,0
1394,233,2,1,250
1395,233,3,1,0
1396,233,4,1,0
1397,233,5,1,0
1398,233,6,1,0
1399,234,1,1,800
1400,234,2,1,0
1401,234,3,1,0
1402,234,4,1,625
1403,234,5,1,0
1404,234,6,1,0
1405,235,1,1,0
1406,235,2,1,1600
1407,235,3,1,0
1408,235,4,1,1520
1409,235,5,1,0
1410,235,6,1,395
1411,236,1,1,1300
1412,236,2,1,1320
1413,236,3,1,0
1414,236,4,1,1200
1415,236,5,1,0
1416,236,6,1,350
1417,237,1,1,1500
1418,237,2,1,1600
1419,237,3,1,0
1420,237,4,1,1300
1421,237,5,1,0
1422,237,6,1,160
1423,238,1,1,1500
1424,238,2,1,1600
1425,238,3,1,0
1426,238,4,1,1300
1427,238,5,1,0
1428,238,6,1,160
1429,239,1,1,1400
1430,239,2,1,0
1431,239,3,1,0
1432,239,4,1,1350
1433,239,5,1,0
1434,239,6,1,250
1435,240,1,1,1700
1436,240,2,1,0
1437,240,3,1,0
1438,240,4,1,1400
1439,240,5,1,0
1440,240,6,1,510
1441,241,1,1,2000
1442,241,2,1,1600
1443,241,3,1,0
1444,241,4,1,1550
1445,241,5,1,0
1446,241,6,1,850
1447,242,1,1,1100
1448,242,2,1,0
1449,242,3,1,0
1450,242,4,1,1000
1451,242,5,1,0
1452,242,6,1,400
1453,243,1,1,1375
1454,243,2,1,1450
1455,243,3,1,0
1456,243,4,1,1300
1457,243,5,1,0
1458,243,6,1,225
1459,244,1,1,0
1460,244,2,1,1550
1461,244,3,1,0
1462,244,4,1,1550
1463,244,5,1,0
1464,244,6,1,395
1465,245,1,1,0
1466,245,2,1,275
1467,245,3,1,0
1468,245,4,1,0
1469,245,5,1,0
1470,245,6,1,0
1471,246,1,1,1100
1472,246,2,1,1100
1473,246,3,1,0
1474,246,4,1,0
1475,246,5,1,0
1476,246,6,1,0
1477,247,1,1,750
1478,247,2,1,0
1479,247,3,1,0
1480,247,4,1,525
1481,247,5,1,0
1482,247,6,1,0
1483,248,1,1,700
1484,248,2,1,275
1485,248,3,1,0
1486,248,4,1,0
1487,248,5,1,0
1488,248,6,1,0
1489,249,1,2,0
1490,249,2,2,0
1491,249,3,2,370
1492,249,4,2,800
1493,249,5,2,0
1494,249,6,2,0
1495,250,1,2,0
1496,250,2,2,340
1497,250,3,2,0
1498,250,4,2,0
1499,250,5,2,0
1500,250,6,2,0
1501,251,1,2,800
1502,251,2,2,435
1503,251,3,2,1300
1504,251,4,2,0
1505,251,5,2,600
1506,251,6,2,0
1507,252,1,2,3500
1508,252,2,2,3500
1509,252,3,2,3500
1510,252,4,2,3500
1511,252,5,2,3500
1512,252,6,2,0
1513,253,1,2,0
1514,253,2,2,750
1515,253,3,2,0
1516,253,4,2,0
1517,253,5,2,475
1518,253,6,2,0
1519,254,1,2,380
1520,254,2,2,525
1521,254,3,2,0
1522,254,4,2,0
1523,254,5,2,0
1524,254,6,2,0
1525,255,1,2,550
1526,255,2,2,550
1527,255,3,2,0
1528,255,4,2,0
1529,255,5,2,0
1530,255,6,2,0
1531,256,1,2,0
1532,256,2,2,195
1533,256,3,2,0
1534,256,4,2,0
1535,256,5,2,0
1536,256,6,2,0
1537,257,1,2,0
1538,257,2,2,325
1539,257,3,2,0
1540,257,4,2,0
1541,257,5,2,0
1542,257,6,2,0
1543,258,1,2,450
1544,258,2,2,0
1545,258,3,2,370
1546,258,4,2,0
1547,258,5,2,0
1548,258,6,2,0
1549,259,1,2,1700
1550,259,2,2,1400
1551,259,3,2,1400
1552,259,4,2,1600
1553,259,5,2,1200
1554,259,6,2,0
1555,260,1,2,400
1556,260,2,2,0
1557,260,3,2,550
1558,260,4,2,0
1559,260,5,2,0
1560,260,6,2,0
1561,261,1,2,1800
1562,261,2,2,1400
1563,261,3,2,1050
1564,261,4,2,0
1565,261,5,2,950
1566,261,6,2,0
1567,262,1,2,0
1568,262,2,2,380
1569,262,3,2,0
1570,262,4,2,0
1571,262,5,2,0
1572,262,6,2,0
1573,263,1,2,0
1574,263,2,2,600
1575,263,3,2,0
1576,263,4,2,0
1577,263,5,2,400
1578,263,6,2,0
1579,264,1,2,0
1580,264,2,2,550
1581,264,3,2,0
1582,264,4,2,0
1583,264,5,2,600
1584,264,6,2,0
1585,265,1,2,0
1586,265,2,2,500
1587,265,3,2,0
1588,265,4,2,0
1589,265,5,2,0
1590,265,6,2,0
1591,266,1,2,0
1592,266,2,2,515
1593,266,3,2,0
1594,266,4,2,0
1595,266,5,2,0
1596,266,6,2,0
1597,267,1,2,0
1598,267,2,2,1400
1599,267,3,2,0
1600,267,4,2,0
1601,267,5,2,950
1602,267,6,2,0
1603,268,1,2,0
1604,268,2,2,185
1605,268,3,2,0
1606,268,4,2,0
1607,268,5,2,0
1608,268,6,2,0
1609,269,1,2,275
1610,269,2,2,0
1611,269,3,2,0
1612,269,4,2,420
1613,269,5,2,0
1614,269,6,2,0
1615,270,1,2,350
1616,270,2,2,550
1617,270,3,2,0
1618,270,4,2,415
1619,270,5,2,0
1620,270,6,2,0
1621,271,1,2,450
1622,271,2,2,0
1623,271,3,2,0
1624,271,4,2,575
1625,271,5,2,0
1626,271,6,2,0
1627,272,1,2,0
1628,272,2,2,600
1629,272,3,2,0
1630,272,4,2,0
1631,272,5,2,175
1632,272,6,2,0
1633,273,1,2,0
1634,273,2,2,550
1635,273,3,2,0
1636,273,4,2,0
1637,273,5,2,390
1638,273,6,2,0
1639,274,1,2,0
1640,274,2,2,550
1641,274,3,2,0
1642,274,4,2,0
1643,274,5,2,390
1644,274,6,2,0
1645,275,1,2,350
1646,275,2,2,0
1647,275,3,2,0
1648,275,4,2,275
1649,275,5,2,0
1650,275,6,2,0
1651,276,1,2,0
1652,276,2,2,510
1653,276,3,2,0
1654,276,4,2,0
1655,276,5,2,0
1656,276,6,2,0
1657,277,1,2,255
1658,277,2,2,500
1659,277,3,2,0
1660,277,4,2,450
1661,277,5,2,0
1662,277,6,2,0
1663,278,1,2,350
1664,278,2,2,475
1665,278,3,2,0
1666,278,4,2,0
1667,278,5,2,0
1668,278,6,2,0
1669,279,1,2,0
1670,279,2,2,380
1671,279,3,2,0
1672,279,4,2,0
1673,279,5,2,0
1674,279,6,2,0
1675,280,1,2,0
1676,280,2,2,625
1677,280,3,2,0
1678,280,4,2,0
1679,280,5,2,350
1680,280,6,2,0
1681,281,1,2,0
1682,281,2,2,500
1683,281,3,2,0
1684,281,4,2,0
1685,281,5,2,375
1686,281,6,2,0
1687,282,1,2,0
1688,282,2,2,780
1689,282,3,2,680
1690,282,4,2,0
1691,282,5,2,0
1692,282,6,2,0
1693,283,1,2,0
1694,283,2,2,780
1695,283,3,2,700
1696,283,4,2,0
1697,283,5,2,0
1698,283,6,2,0
1699,284,1,2,0
1700,284,2,2,600
1701,284,3,2,0
1702,284,4,2,0
1703,284,5,2,475
1704,284,6,2,0
1705,285,1,2,390
1706,285,2,2,0
1707,285,3,2,0
1708,285,4,2,0
1709,285,5,2,0
1710,285,6,2,0
1711,286,1,2,0
1712,286,2,2,355
1713,286,3,2,0
1714,286,4,2,0
1715,286,5,2,0
1716,286,6,2,0
1717,53,1,2,0
1718,53,2,2,0
1719,53,3,2,515
1720,53,4,2,690
1721,53,5,2,0
1722,53,6,2,0
1723,287,1,2,0
1724,287,2,2,275
1725,287,3,2,0
1726,287,4,2,0
1727,287,5,2,0
1728,287,6,2,0
1729,288,1,2,0
1730,288,2,2,500
1731,288,3,2,0
1732,288,4,2,0
1733,288,5,2,500
1734,288,6,2,0
1735,289,1,2,0
1736,289,2,2,1175
1737,289,3,2,0
1738,289,4,2,0
1739,289,5,2,1035
1740,289,6,2,0
1741,290,1,2,0
1742,290,2,2,525
1743,290,3,2,0
1744,290,4,2,0
1745,290,5,2,425
1746,290,6,2,0
1747,291,1,2,350
1748,291,2,2,0
1749,291,3,2,0
1750,291,4,2,285
1751,291,5,2,0
1752,291,6,2,0
1753,292,1,2,415
1754,292,2,2,900
1755,292,3,2,900
1756,292,4,2,0
1757,292,5,2,1300
1758,292,6,2,0
1759,293,1,2,650
1760,293,2,2,490
1761,293,3,2,1000
1762,293,4,2,0
1763,293,5,2,700
1764,293,6,2,0
1765,294,1,2,0
1766,294,2,2,550
1767,294,3,2,0
1768,294,4,2,0
1769,294,5,2,480
1770,294,6,2,0
1771,295,1,2,290
1772,295,2,2,525
1773,295,3,2,0
1774,295,4,2,0
1775,295,5,2,0
1776,295,6,2,0
1777,296,1,2,450
1778,296,2,2,600
1779,296,3,2,500
1780,296,4,2,0
1781,296,5,2,0
1782,296,6,2,0
1783,297,1,2,650
1784,297,2,2,490
1785,297,3,2,1000
1786,297,4,2,0
1787,297,5,2,450
1788,297,6,2,0
1789,298,1,2,0
1790,298,2,2,550
1791,298,3,2,0
1792,298,4,2,0
1793,298,5,2,200
1794,298,6,2,0
1795,299,1,2,500
1796,299,2,2,450
1797,299,3,2,0
1798,299,4,2,0
1799,299,5,2,0
1800,299,6,2,0
1801,300,1,2,0
1802,300,2,2,550
1803,300,3,2,0
1804,300,4,2,700
1805,300,5,2,450
1806,300,6,2,0
1807,301,1,2,800
1808,301,2,2,200
1809,301,3,2,0
1810,301,4,2,0
1811,301,5,2,0
1812,301,6,2,0
1813,302,1,2,350
1814,302,2,2,450
1815,302,3,2,0
1816,302,4,2,450
1817,302,5,2,0
1818,302,6,2,0
1819,303,1,2,325
1820,303,2,2,0
1821,303,3,2,0
1822,303,4,2,375
1823,303,5,2,0
1824,303,6,2,0
1825,304,1,2,800
1826,304,2,2,0
1827,304,3,2,300
1828,304,4,2,650
1829,304,5,2,0
1830,304,6,2,0
1831,305,1,2,1050
1832,305,2,2,0
1833,305,3,2,0
1834,305,4,2,950
1835,305,5,2,0
1836,305,6,2,0
1837,306,1,2,1250
1838,306,2,2,1400
1839,306,3,2,0
1840,306,4,2,1250
1841,306,5,2,0
1842,306,6,2,225
1843,307,1,2,900
1844,307,2,2,0
1845,307,3,2,0
1846,307,4,2,720
1847,307,5,2,0
1848,307,6,2,0
1849,308,1,2,0
1850,308,2,2,1600
1851,308,3,2,0
1852,308,4,2,0
1853,308,5,2,1400
1854,308,6,2,650
1855,309,1,2,550
1856,309,2,2,550
1857,309,3,2,0
1858,309,4,2,0
1859,309,5,2,175
1860,309,6,2,0
1861,310,1,2,1400
1862,310,2,2,1450
1863,310,3,2,0
1864,310,4,2,1350
1865,310,5,2,0
1866,310,6,2,175
1867,311,1,2,1400
1868,311,2,2,0
1869,311,3,2,0
1870,311,4,2,1250
1871,311,5,2,0
1872,311,6,2,175
1873,312,1,2,1600
1874,312,2,2,1600
1875,312,3,2,0
1876,312,4,2,1550
1877,312,5,2,0
1878,312,6,2,390
1879,313,1,2,1450
1880,313,2,2,1450
1881,313,3,2,0
1882,313,4,2,1450
1883,313,5,2,0
1884,313,6,2,200
1885,314,1,2,1450
1886,314,2,2,1450
1887,314,3,2,0
1888,314,4,2,1450
1889,314,5,2,0
1890,314,6,2,210
1891,315,1,2,1600
1892,315,2,2,1600
1893,315,3,2,1000
1894,315,4,2,1550
1895,315,5,2,1400
1896,315,6,2,390
1897,316,1,2,1600
1898,316,2,2,1600
1899,316,3,2,0
1900,316,4,2,1550
1901,316,5,2,0
1902,316,6,2,300
1903,317,1,2,300
1904,317,2,2,0
1905,317,3,2,0
1906,317,4,2,375
1907,317,5,2,0
1908,317,6,2,0
1909,318,1,2,670
1910,318,2,2,0
1911,318,3,2,275
1912,318,4,2,525
1913,318,5,2,0
1914,318,6,2,0
1915,319,1,2,800
1916,319,2,2,0
1917,319,3,2,0
1918,319,4,2,600
1919,319,5,2,0
1920,319,6,2,0
1921,320,1,2,315
1922,320,2,2,0
1923,320,3,2,0
1924,320,4,2,375
1925,320,5,2,0
1926,320,6,2,0
1927,321,1,2,450
1928,321,2,2,0
1929,321,3,2,525
1930,321,4,2,500
1931,321,5,2,0
1932,321,6,2,0
1933,322,1,2,0
1934,322,2,2,290
1935,322,3,2,0
1936,322,4,2,0
1937,322,5,2,0
1938,322,6,2,0
1939,323,1,2,0
1940,323,2,2,315
1941,323,3,2,0
1942,323,4,2,0
1943,323,5,2,0
1944,323,6,2,0
1945,324,1,2,5500
1946,324,2,2,5500
1947,324,3,2,5500
1948,324,4,2,5500
1949,324,5,2,5500
1950,324,6,2,0
1951,325,1,2,5500
1952,325,2,2,5500
1953,325,3,2,5500
1954,325,4,2,5500
1955,325,5,2,5500
1956,325,6,2,0
1957,326,1,2,5500
1958,326,2,2,5550
1959,326,3,2,3950
1960,326,4,2,5500
1961,326,5,2,5500
1962,326,6,2,0
1963,327,1,2,5500
1964,327,2,2,5500
1965,327,3,2,5500
1966,327,4,2,5500
1967,327,5,2,5500
1968,327,6,2,0
1969,328,1,2,400
1970,328,2,2,0
1971,328,3,2,0
1972,328,4,2,500
1973,328,5,2,0
1974,328,6,2,0
1975,329,1,2,0
1976,329,2,2,550
1977,329,3,2,0
1978,329,4,2,0
1979,329,5,2,250
1980,329,6,2,0
1981,330,1,2,450
1982,330,2,2,0
1983,330,3,2,450
1984,330,4,2,500
1985,330,5,2,0
1986,330,6,2,0
1987,331,1,2,285
1988,331,2,2,0
1989,331,3,2,0
1990,331,4,2,260
1991,331,5,2,0
1992,331,6,2,0
1993,332,1,2,400
1994,332,2,2,0
1995,332,3,2,0
1996,332,4,2,500
1997,332,5,2,0
1998,332,6,2,0
1999,333,1,2,450
2000,333,2,2,0
2001,333,3,2,325
2002,333,4,2,500
2003,333,5,2,0
2004,333,6,2,0
2005,334,1,2,0
2006,334,2,2,335
2007,334,3,2,0
2008,334,4,2,0
2009,334,5,2,0
2010,334,6,2,0
2011,335,1,2,345
2012,335,2,2,550
2013,335,3,2,0
2014,335,4,2,0
2015,335,5,2,0
2016,335,6,2,0
2017,336,1,2,0
2018,336,2,2,590
2019,336,3,2,0
2020,336,4,2,0
2021,336,5,2,275
2022,336,6,2,0
2023,337,1,2,500
2024,337,2,2,0
2025,337,3,2,450
2026,337,4,2,0
2027,337,5,2,0
2028,337,6,2,0
2029,338,1,2,450
2030,338,2,2,0
2031,338,3,2,350
2032,338,4,2,0
2033,338,5,2,0
2034,338,6,2,0
2035,339,1,2,500
2036,339,2,2,550
2037,339,3,2,0
2038,339,4,2,0
2039,339,5,2,400
2040,339,6,2,0
2041,340,1,2,500
2042,340,2,2,550
2043,340,3,2,0
2044,340,4,2,0
2045,340,5,2,400
2046,340,6,2,0
2047,341,1,2,0
2048,341,2,2,0
2049,341,3,2,450
2050,341,4,2,680
2051,341,5,2,0
2052,341,6,2,0
2053,342,1,2,315
2054,342,2,2,0
2055,342,3,2,0
2056,342,4,2,380
2057,342,5,2,0
2058,342,6,2,0
2059,343,1,2,0
2060,343,2,2,370
2061,343,3,2,0
2062,343,4,2,0
2063,343,5,2,0
2064,343,6,2,0
2065,344,1,2,490
2066,344,2,2,0
2067,344,3,2,0
2068,344,4,2,560
2069,344,5,2,0
2070,344,6,2,0
2071,345,1,2,350
2072,345,2,2,0
2073,345,3,2,0
2074,345,4,2,125
2075,345,5,2,0
2076,345,6,2,0
2077,346,1,2,350
2078,346,2,2,0
2079,346,3,2,0
2080,346,4,2,125
2081,346,5,2,0
2082,346,6,2,0
2083,347,1,2,0
2084,347,2,2,650
2085,347,3,2,0
2086,347,4,2,0
2087,347,5,2,275
2088,347,6,2,0
2089,348,1,2,0
2090,348,2,2,1400
2091,348,3,2,1400
2092,348,4,2,1800
2093,348,5,2,1350
2094,348,6,2,0
2095,349,1,2,435
2096,349,2,2,0
2097,349,3,2,0
2098,349,4,2,575
2099,349,5,2,0
2100,349,6,2,0
2101,350,1,2,0
2102,350,2,2,325
2103,350,3,2,0
2104,350,4,2,0
2105,350,5,2,0
2106,350,6,2,0
2107,351,1,2,460
2108,351,2,2,0
2109,351,3,2,370
2110,351,4,2,0
2111,351,5,2,0
2112,351,6,2,0
2113,352,1,2,460
2114,352,2,2,0
2115,352,3,2,370
2116,352,4,2,0
2117,352,5,2,0
2118,352,6,2,0
2119,353,1,2,0
2120,353,2,2,270
2121,353,3,2,0
2122,353,4,2,0
2123,353,5,2,0
2124,353,6,2,0
2125,354,1,2,0
2126,354,2,2,200
2127,354,3,2,0
2128,354,4,2,0
2129,354,5,2,0
2130,354,6,2,0
2131,355,1,2,0
2132,355,2,2,400
2133,355,3,2,0
2134,355,4,2,0
2135,355,5,2,0
2136,355,6,2,0
2137,356,1,2,800
2138,356,2,2,800
2139,356,3,2,400
2140,356,4,2,600
2141,356,5,2,0
2142,356,6,2,0
2143,357,1,2,0
2144,357,2,2,650
2145,357,3,2,0
2146,357,4,2,0
2147,357,5,2,0
2148,357,6,2,0
2149,358,1,2,325
2150,358,2,2,0
2151,358,3,2,0
2152,358,4,2,225
2153,358,5,2,0
2154,358,6,2,0
2155,359,1,2,325
2156,359,2,2,0
2157,359,3,2,0
2158,359,4,2,225
2159,359,5,2,0
2160,359,6,2,0
2161,360,1,2,325
2162,360,2,2,0
2163,360,3,2,0
2164,360,4,2,225
2165,360,5,2,0
2166,360,6,2,0
2167,361,1,2,410
2168,361,2,2,0
2169,361,3,2,0
2170,361,4,2,370
2171,361,5,2,0
2172,361,6,2,0
2173,362,1,2,0
2174,362,2,2,0
2175,362,3,2,410
2176,362,4,2,900
2177,362,5,2,0
2178,362,6,2,0
2179,363,1,2,0
2180,363,2,2,240
2181,363,3,2,0
2182,363,4,2,0
2183,363,5,2,0
2184,363,6,2,0
2185,364,1,2,0
2186,364,2,2,275
2187,364,3,2,0
2188,364,4,2,0
2189,364,5,2,0
2190,364,6,2,0
2191,365,1,2,0
2192,365,2,2,450
2193,365,3,2,0
2194,365,4,2,0
2195,365,5,2,0
2196,365,6,2,0
2197,366,1,2,0
2198,366,2,2,450
2199,366,3,2,0
2200,366,4,2,0
2201,366,5,2,0
2202,366,6,2,0
2203,367,1,2,0
2204,367,2,2,715
2205,367,3,2,0
2206,367,4,2,0
2207,367,5,2,400
2208,367,6,2,0
2209,368,1,2,0
2210,368,2,2,450
2211,368,3,2,0
2212,368,4,2,0
2213,368,5,2,0
2214,368,6,2,0
2215,369,1,2,0
2216,369,2,2,395
2217,369,3,2,0
2218,369,4,2,0
2219,369,5,2,0
2220,369,6,2,0
2221,370,1,2,295
2222,370,2,2,460
2223,370,3,2,0
2224,370,4,2,0
2225,370,5,2,0
2226,370,6,2,0
2227,371,1,2,0
2228,371,2,2,465
2229,371,3,2,0
2230,371,4,2,0
2231,371,5,2,0
2232,371,6,2,0
2233,372,1,2,0
2234,372,2,2,315
2235,372,3,2,0
2236,372,4,2,0
2237,372,5,2,0
2238,372,6,2,0
2239,373,1,2,480
2240,373,2,2,460
2241,373,3,2,0
2242,373,4,2,0
2243,373,5,2,0
2244,373,6,2,0
2245,374,1,2,680
2246,374,2,2,0
2247,374,3,2,0
2248,374,4,2,600
2249,374,5,2,0
2250,374,6,2,0
2251,375,1,2,650
2252,375,2,2,0
2253,375,3,2,150
2254,375,4,2,500
2255,375,5,2,0
2256,375,6,2,0
2257,376,1,2,650
2258,376,2,2,750
2259,376,3,2,150
2260,376,4,2,480
2261,376,5,2,0
2262,376,6,2,0
2263,377,1,2,850
2264,377,2,2,400
2265,377,3,2,0
2266,377,4,2,0
2267,377,5,2,0
2268,377,6,2,0
2269,378,1,2,1650
2270,378,2,2,1600
2271,378,3,2,0
2272,378,4,2,1450
2273,378,5,2,0
2274,378,6,2,390
2275,379,1,2,1300
2276,379,2,2,1300
2277,379,3,2,0
2278,379,4,2,1250
2279,379,5,2,0
2280,379,6,2,175
2281,380,1,2,1400
2282,380,2,2,0
2283,380,3,2,0
2284,380,4,2,1350
2285,380,5,2,0
2286,380,6,2,175
2287,381,1,2,325
2288,381,2,2,0
2289,381,3,2,0
2290,381,4,2,375
2291,381,5,2,0
2292,381,6,2,0
2293,382,1,2,1300
2294,382,2,2,1300
2295,382,3,2,0
2296,382,4,2,1250
2297,382,5,2,0
2298,382,6,2,250
2299,383,1,2,0
2300,383,2,2,0
2301,383,3,2,900
2302,383,4,2,1000
2303,383,5,2,0
2304,383,6,2,350
2305,384,1,2,0
2306,384,2,2,1400
2307,384,3,2,1250
2308,384,4,2,0
2309,384,5,2,995
2310,384,6,2,650
2311,385,1,2,1650
2312,385,2,2,1650
2313,385,3,2,0
2314,385,4,2,0
2315,385,5,2,0
2316,385,6,2,750
2317,386,1,2,0
2318,386,2,2,1480
2319,386,3,2,1400
2320,386,4,2,1700
2321,386,5,2,0
2322,386,6,2,500
2323,387,1,2,1375
2324,387,2,2,0
2325,387,3,2,0
2326,387,4,2,1300
2327,387,5,2,0
2328,387,6,2,225
2329,388,1,2,0
2330,388,2,2,1400
2331,388,3,2,0
2332,388,4,2,0
2333,388,5,2,900
2334,388,6,2,575
2335,389,1,2,650
2336,389,2,2,0
2337,389,3,2,150
2338,389,4,2,500
2339,389,5,2,0
2340,389,6,2,0
2341,390,1,2,500
2342,390,2,2,375
2343,390,3,2,0
2344,390,4,2,0
2345,390,5,2,0
2346,390,6,2,0
2347,391,1,2,0
2348,391,2,2,315
2349,391,3,2,0
2350,391,4,2,0
2351,391,5,2,0
2352,391,6,2,0
2353,392,1,2,650
2354,392,2,2,0
2355,392,3,2,310
2356,392,4,2,560
2357,392,5,2,0
2358,392,6,2,0
2359,393,1,2,105
2360,393,2,2,0
2361,393,3,2,0
2362,393,4,2,315
2363,393,5,2,0
2364,393,6,2,0
2365,394,1,2,0
2366,394,2,2,300
2367,394,3,2,0
2368,394,4,2,0
2369,394,5,2,0
2370,394,6,2,0
2371,395,1,2,0
2372,395,2,2,530
2373,395,3,2,0
2374,395,4,2,0
2375,395,5,2,550
2376,395,6,2,0
2377,396,1,2,480
2378,396,2,2,0
2379,396,3,2,335
2380,396,4,2,0
2381,396,5,2,0
2382,396,6,2,0
2383,397,1,2,0
2384,397,2,2,560
2385,397,3,2,0
2386,397,4,2,0
2387,397,5,2,300
2388,397,6,2,0
2389,398,1,2,0
2390,398,2,2,250
2391,398,3,2,0
2392,398,4,2,0
2393,398,5,2,0
2394,398,6,2,0
2395,399,1,2,0
2396,399,2,2,550
2397,399,3,2,0
2398,399,4,2,0
2399,399,5,2,250
2400,399,6,2,0
2401,400,1,2,625
2402,400,2,2,675
2403,400,3,2,630
2404,400,4,2,0
2405,400,5,2,450
2406,400,6,2,0
2407,401,1,2,0
2408,401,2,2,375
2409,401,3,2,0
2410,401,4,2,0
2411,401,5,2,0
2412,401,6,2,0
2413,402,1,2,0
2414,402,2,2,350
2415,402,3,2,0
2416,402,4,2,0
2417,402,5,2,0
2418,402,6,2,0
2419,403,1,2,325
2420,403,2,2,0
2421,403,3,2,0
2422,403,4,2,260
2423,403,5,2,0
2424,403,6,2,0
2425,404,1,2,325
2426,404,2,2,0
2427,404,3,2,0
2428,404,4,2,260
2429,404,5,2,0
2430,404,6,2,0
2431,405,1,2,0
2432,405,2,2,380
2433,405,3,2,0
2434,405,4,2,0
2435,405,5,2,0
2436,405,6,2,0
2437,406,1,2,0
2438,406,2,2,350
2439,406,3,2,0
2440,406,4,2,0
2441,406,5,2,0
2442,406,6,2,0
2443,407,1,2,280
2444,407,2,2,0
2445,407,3,2,0
2446,407,4,2,370
2447,407,5,2,0
2448,407,6,2,0
2449,408,1,2,730
2450,408,2,2,830
2451,408,3,2,450
2452,408,4,2,0
2453,408,5,2,0
2454,408,6,2,0
2455,409,1,2,0
2456,409,2,2,1550
2457,409,3,2,1400
2458,409,4,2,0
2459,409,5,2,875
2460,409,6,2,0
2461,410,1,2,0
2462,410,2,2,900
2463,410,3,2,550
2464,410,4,2,0
2465,410,5,2,600
2466,410,6,2,0
2467,411,1,2,360
2468,411,2,2,465
2469,411,3,2,0
2470,411,4,2,0
2471,411,5,2,0
2472,411,6,2,0
2473,412,1,2,0
2474,412,2,2,290
2475,412,3,2,0
2476,412,4,2,0
2477,412,5,2,0
2478,412,6,2,0
2479,413,1,2,350
2480,413,2,2,0
2481,413,3,2,0
2482,413,4,2,0
2483,413,5,2,0
2484,413,6,2,0
2485,414,1,2,0
2486,414,2,2,0
2487,414,3,2,0
2488,414,4,2,550
2489,414,5,2,0
2490,414,6,2,0
2491,415,1,2,525
2492,415,2,2,375
2493,415,3,2,0
2494,415,4,2,575
2495,415,5,2,0
2496,415,6,2,0
2497,416,1,2,0
2498,416,2,2,215
2499,416,3,2,0
2500,416,4,2,0
2501,416,5,2,0
2502,416,6,2,0
2503,417,1,2,0
2504,417,2,2,770
2505,417,3,2,0
2506,417,4,2,0
2507,417,5,2,0
2508,417,6,2,0
2509,418,1,2,0
2510,418,2,2,600
2511,418,3,2,0
2512,418,4,2,0
2513,418,5,2,0
2514,418,6,2,0
2515,419,1,2,0
2516,419,2,2,560
2517,419,3,2,0
2518,419,4,2,0
2519,419,5,2,0
2520,419,6,2,0
2521,420,1,2,950
2522,420,2,2,950
2523,420,3,2,0
2524,420,4,2,0
2525,420,5,2,0
2526,420,6,2,0
2527,421,1,2,950
2528,421,2,2,950
2529,421,3,2,0
2530,421,4,2,0
2531,421,5,2,590
2532,421,6,2,0
2533,422,1,2,950
2534,422,2,2,950
2535,422,3,2,0
2536,422,4,2,0
2537,422,5,2,0
2538,422,6,2,0
2539,423,1,2,700
2540,423,2,2,0
2541,423,3,2,0
2542,423,4,2,550
2543,423,5,2,0
2544,423,6,2,0
2545,424,1,2,900
2546,424,2,2,750
2547,424,3,2,0
2548,424,4,2,0
2549,424,5,2,0
2550,424,6,2,0
2551,425,1,2,0
2552,425,2,2,300
2553,425,3,2,0
2554,425,4,2,0
2555,425,5,2,0
2556,425,6,2,0
2557,426,1,2,0
2558,426,2,2,275
2559,426,3,2,0
2560,426,4,2,675
2561,426,5,2,0
2562,426,6,2,0
2563,427,1,2,450
2564,427,2,2,225
2565,427,3,2,0
2566,427,4,2,700
2567,427,5,2,0
2568,427,6,2,0
2569,428,1,2,800
2570,428,2,2,0
2571,428,3,2,0
2572,428,4,2,600
2573,428,5,2,0
2574,428,6,2,0
2575,429,1,2,350
2576,429,2,2,0
2577,429,3,2,0
2578,429,4,2,290
2579,429,5,2,0
2580,429,6,2,0
2581,430,1,2,0
2582,430,2,2,650
2583,430,3,2,600
2584,430,4,2,0
2585,430,5,2,400
2586,430,6,2,0
2587,431,1,2,1150
2588,431,2,2,800
2589,431,3,2,0
2590,431,4,2,0
2591,431,5,2,0
2592,431,6,2,0
2593,432,1,2,750
2594,432,2,2,0
2595,432,3,2,320
2596,432,4,2,550
2597,432,5,2,0
2598,432,6,2,0
2599,433,1,2,750
2600,433,2,2,0
2601,433,3,2,320
2602,433,4,2,550
2603,433,5,2,0
